episode,steps,total_reward,success
4734,8,993.0,True
4735,8,993.0,True
4736,200,-200.0,False
4737,200,-200.0,False
4738,200,-200.0,False
4739,200,-200.0,False
4740,200,-200.0,False
4741,200,-200.0,False
4742,200,-200.0,False
4743,200,-200.0,False
4744,200,-200.0,False
4745,200,-200.0,False
4746,8,993.0,True
4747,200,-200.0,False
4748,16,985.0,True
4749,4,997.0,True
4750,200,-200.0,False
4751,200,-200.0,False
4752,200,-200.0,False
4753,200,-200.0,False
4754,8,993.0,True
4755,8,993.0,True
4756,6,995.0,True
4757,200,-200.0,False
4758,200,-200.0,False
4759,200,-200.0,False
4760,8,993.0,True
4761,200,-200.0,False
4762,200,-200.0,False
4763,200,-200.0,False
4764,6,995.0,True
4765,200,-200.0,False
4766,2,999.0,True
4767,200,-200.0,False
4768,8,993.0,True
4769,200,-200.0,False
4770,200,-200.0,False
4771,8,993.0,True
4772,200,-200.0,False
4773,200,-200.0,False
4774,200,-200.0,False
4775,12,989.0,True
4776,200,-200.0,False
4777,200,-200.0,False
4778,10,991.0,True
4779,200,-200.0,False
4780,6,995.0,True
4781,200,-200.0,False
4782,200,-200.0,False
4783,200,-200.0,False
4784,200,-200.0,False
4785,200,-200.0,False
4786,200,-200.0,False
4787,200,-200.0,False
4788,10,991.0,True
4789,200,-200.0,False
4790,14,987.0,True
4791,200,-200.0,False
4792,8,993.0,True
4793,200,-200.0,False
4794,200,-200.0,False
4795,200,-200.0,False
4796,200,-200.0,False
4797,4,997.0,True
4798,14,987.0,True
4799,4,997.0,True
4800,6,995.0,True
4801,200,-200.0,False
4802,64,937.0,True
4803,8,993.0,True
4804,18,983.0,True
4805,200,-200.0,False
4806,200,-200.0,False
4807,200,-200.0,False
4808,6,995.0,True
4809,200,-200.0,False
4810,8,993.0,True
4811,200,-200.0,False
4812,2,999.0,True
4813,200,-200.0,False
4814,200,-200.0,False
4815,8,993.0,True
4816,200,-200.0,False
4817,200,-200.0,False
4818,30,971.0,True
4819,200,-200.0,False
4820,8,993.0,True
4821,8,993.0,True
4822,24,977.0,True
4823,200,-200.0,False
4824,10,991.0,True
4825,200,-200.0,False
4826,6,995.0,True
4827,200,-200.0,False
4828,200,-200.0,False
4829,200,-200.0,False
4830,200,-200.0,False
4831,200,-200.0,False
4832,200,-200.0,False
4833,200,-200.0,False
4834,8,993.0,True
4835,200,-200.0,False
4836,10,991.0,True
4837,200,-200.0,False
4838,200,-200.0,False
4839,200,-200.0,False
4840,200,-200.0,False
4841,8,993.0,True
4842,200,-200.0,False
4843,6,995.0,True
4844,200,-200.0,False
4845,200,-200.0,False
4846,6,995.0,True
4847,38,963.0,True
4848,200,-200.0,False
4849,200,-200.0,False
4850,200,-200.0,False
4851,4,997.0,True
4852,200,-200.0,False
4853,200,-200.0,False
4854,200,-200.0,False
4855,200,-200.0,False
4856,200,-200.0,False
4857,200,-200.0,False
4858,200,-200.0,False
4859,16,985.0,True
4860,200,-200.0,False
4861,200,-200.0,False
4862,200,-200.0,False
4863,200,-200.0,False
4864,200,-200.0,False
4865,200,-200.0,False
4866,200,-200.0,False
4867,6,995.0,True
4868,10,991.0,True
4869,2,999.0,True
4870,4,997.0,True
4871,200,-200.0,False
4872,10,991.0,True
4873,200,-200.0,False
4874,200,-200.0,False
4875,200,-200.0,False
4876,8,993.0,True
4877,8,993.0,True
4878,200,-200.0,False
4879,200,-200.0,False
4880,58,943.0,True
4881,6,995.0,True
4882,10,991.0,True
4883,200,-200.0,False
4884,6,995.0,True
4885,30,971.0,True
4886,200,-200.0,False
4887,200,-200.0,False
4888,200,-200.0,False
4889,200,-200.0,False
4890,4,997.0,True
4891,200,-200.0,False
4892,6,995.0,True
4893,8,993.0,True
4894,4,997.0,True
4895,22,979.0,True
4896,200,-200.0,False
4897,200,-200.0,False
4898,42,959.0,True
4899,4,997.0,True
4900,200,-200.0,False
4901,200,-200.0,False
4902,200,-200.0,False
4903,200,-200.0,False
4904,12,989.0,True
4905,200,-200.0,False
4906,2,999.0,True
4907,8,993.0,True
4908,2,999.0,True
4909,8,993.0,True
4910,200,-200.0,False
4911,200,-200.0,False
4912,200,-200.0,False
4913,50,951.0,True
4914,200,-200.0,False
4915,6,995.0,True
4916,200,-200.0,False
4917,6,995.0,True
4918,44,957.0,True
4919,2,999.0,True
4920,4,997.0,True
4921,200,-200.0,False
4922,200,-200.0,False
4923,200,-200.0,False
4924,200,-200.0,False
4925,200,-200.0,False
4926,10,991.0,True
4927,200,-200.0,False
4928,200,-200.0,False
4929,200,-200.0,False
4930,18,983.0,True
4931,10,991.0,True
4932,8,993.0,True
4933,10,991.0,True
4934,200,-200.0,False
4935,200,-200.0,False
4936,6,995.0,True
4937,200,-200.0,False
4938,200,-200.0,False
4939,4,997.0,True
4940,200,-200.0,False
4941,200,-200.0,False
4942,8,993.0,True
4943,200,-200.0,False
4944,14,987.0,True
4945,200,-200.0,False
4946,200,-200.0,False
4947,200,-200.0,False
4948,46,955.0,True
4949,184,817.0,True
4950,10,991.0,True
4951,10,991.0,True
4952,200,-200.0,False
4953,10,991.0,True
4954,200,-200.0,False
4955,200,-200.0,False
4956,200,-200.0,False
4957,200,-200.0,False
4958,200,-200.0,False
4959,6,995.0,True
4960,4,997.0,True
4961,200,-200.0,False
4962,4,997.0,True
4963,200,-200.0,False
4964,10,991.0,True
4965,200,-200.0,False
4966,200,-200.0,False
4967,200,-200.0,False
4968,4,997.0,True
4969,200,-200.0,False
4970,200,-200.0,False
4971,62,939.0,True
4972,200,-200.0,False
4973,200,-200.0,False
4974,200,-200.0,False
4975,200,-200.0,False
4976,200,-200.0,False
4977,200,-200.0,False
4978,200,-200.0,False
4979,200,-200.0,False
4980,200,-200.0,False
4981,200,-200.0,False
4982,200,-200.0,False
4983,6,995.0,True
4984,8,993.0,True
4985,200,-200.0,False
4986,6,995.0,True
4987,200,-200.0,False
4988,200,-200.0,False
4989,8,993.0,True
4990,200,-200.0,False
4991,200,-200.0,False
4992,200,-200.0,False
4993,88,913.0,True
4994,200,-200.0,False
4995,200,-200.0,False
4996,200,-200.0,False
4997,8,993.0,True
4998,200,-200.0,False
4999,4,997.0,True
5000,6,995.0,True
5001,200,-200.0,False
5002,200,-200.0,False
5003,200,-200.0,False
5004,200,-200.0,False
5005,4,997.0,True
5006,200,-200.0,False
5007,200,-200.0,False
5008,22,979.0,True
5009,4,997.0,True
5010,8,993.0,True
5011,6,995.0,True
5012,200,-200.0,False
5013,8,993.0,True
5014,200,-200.0,False
5015,200,-200.0,False
5016,200,-200.0,False
5017,2,999.0,True
5018,8,993.0,True
5019,200,-200.0,False
5020,12,989.0,True
5021,4,997.0,True
5022,12,989.0,True
5023,200,-200.0,False
5024,200,-200.0,False
5025,8,993.0,True
5026,8,993.0,True
5027,200,-200.0,False
5028,200,-200.0,False
5029,10,991.0,True
5030,6,995.0,True
5031,200,-200.0,False
5032,200,-200.0,False
5033,200,-200.0,False
5034,16,985.0,True
5035,6,995.0,True
5036,200,-200.0,False
5037,200,-200.0,False
5038,6,995.0,True
5039,8,993.0,True
5040,200,-200.0,False
5041,200,-200.0,False
5042,200,-200.0,False
5043,200,-200.0,False
5044,200,-200.0,False
5045,8,993.0,True
5046,200,-200.0,False
5047,200,-200.0,False
5048,12,989.0,True
5049,200,-200.0,False
5050,10,991.0,True
5051,10,991.0,True
5052,200,-200.0,False
5053,200,-200.0,False
5054,200,-200.0,False
5055,4,997.0,True
5056,200,-200.0,False
5057,12,989.0,True
5058,6,995.0,True
5059,200,-200.0,False
5060,200,-200.0,False
5061,200,-200.0,False
5062,10,991.0,True
5063,6,995.0,True
5064,200,-200.0,False
5065,200,-200.0,False
5066,10,991.0,True
5067,200,-200.0,False
5068,200,-200.0,False
5069,200,-200.0,False
5070,8,993.0,True
5071,8,993.0,True
5072,200,-200.0,False
5073,200,-200.0,False
5074,200,-200.0,False
5075,200,-200.0,False
5076,200,-200.0,False
5077,14,987.0,True
5078,200,-200.0,False
5079,2,999.0,True
5080,200,-200.0,False
5081,6,995.0,True
5082,8,993.0,True
5083,200,-200.0,False
5084,200,-200.0,False
5085,6,995.0,True
5086,200,-200.0,False
5087,12,989.0,True
5088,200,-200.0,False
5089,8,993.0,True
5090,200,-200.0,False
5091,10,991.0,True
5092,200,-200.0,False
5093,200,-200.0,False
5094,200,-200.0,False
5095,200,-200.0,False
5096,200,-200.0,False
5097,200,-200.0,False
5098,200,-200.0,False
5099,6,995.0,True
5100,178,823.0,True
5101,6,995.0,True
5102,8,993.0,True
5103,200,-200.0,False
5104,6,995.0,True
5105,10,991.0,True
5106,200,-200.0,False
5107,4,997.0,True
5108,200,-200.0,False
5109,200,-200.0,False
5110,8,993.0,True
5111,200,-200.0,False
5112,8,993.0,True
5113,200,-200.0,False
5114,200,-200.0,False
5115,200,-200.0,False
5116,200,-200.0,False
5117,200,-200.0,False
5118,10,991.0,True
5119,8,993.0,True
5120,200,-200.0,False
5121,4,997.0,True
5122,200,-200.0,False
5123,200,-200.0,False
5124,200,-200.0,False
5125,10,991.0,True
5126,200,-200.0,False
5127,200,-200.0,False
5128,8,993.0,True
5129,200,-200.0,False
5130,200,-200.0,False
5131,200,-200.0,False
5132,200,-200.0,False
5133,200,-200.0,False
5134,200,-200.0,False
5135,200,-200.0,False
5136,200,-200.0,False
5137,200,-200.0,False
5138,200,-200.0,False
5139,200,-200.0,False
5140,200,-200.0,False
5141,200,-200.0,False
5142,10,991.0,True
5143,200,-200.0,False
5144,200,-200.0,False
5145,200,-200.0,False
5146,8,993.0,True
5147,200,-200.0,False
5148,52,949.0,True
5149,2,999.0,True
5150,200,-200.0,False
5151,8,993.0,True
5152,200,-200.0,False
5153,200,-200.0,False
5154,6,995.0,True
5155,8,993.0,True
5156,6,995.0,True
5157,200,-200.0,False
5158,200,-200.0,False
5159,18,983.0,True
5160,200,-200.0,False
5161,200,-200.0,False
5162,200,-200.0,False
5163,200,-200.0,False
5164,4,997.0,True
5165,200,-200.0,False
5166,200,-200.0,False
5167,200,-200.0,False
5168,200,-200.0,False
5169,200,-200.0,False
5170,200,-200.0,False
5171,200,-200.0,False
5172,200,-200.0,False
5173,200,-200.0,False
5174,200,-200.0,False
5175,200,-200.0,False
5176,200,-200.0,False
5177,14,987.0,True
5178,10,991.0,True
5179,6,995.0,True
5180,200,-200.0,False
5181,200,-200.0,False
5182,6,995.0,True
5183,200,-200.0,False
5184,200,-200.0,False
5185,200,-200.0,False
5186,200,-200.0,False
5187,200,-200.0,False
5188,200,-200.0,False
5189,20,981.0,True
5190,200,-200.0,False
5191,200,-200.0,False
5192,200,-200.0,False
5193,200,-200.0,False
5194,12,989.0,True
5195,200,-200.0,False
5196,10,991.0,True
5197,8,993.0,True
5198,2,999.0,True
5199,8,993.0,True
5200,200,-200.0,False
5201,200,-200.0,False
5202,200,-200.0,False
5203,8,993.0,True
5204,8,993.0,True
5205,8,993.0,True
5206,200,-200.0,False
5207,200,-200.0,False
5208,200,-200.0,False
5209,200,-200.0,False
5210,200,-200.0,False
5211,200,-200.0,False
5212,200,-200.0,False
5213,200,-200.0,False
5214,200,-200.0,False
5215,6,995.0,True
5216,200,-200.0,False
5217,6,995.0,True
5218,8,993.0,True
5219,200,-200.0,False
5220,8,993.0,True
5221,10,991.0,True
5222,200,-200.0,False
5223,10,991.0,True
5224,4,997.0,True
5225,200,-200.0,False
5226,4,997.0,True
5227,200,-200.0,False
5228,34,967.0,True
5229,20,981.0,True
5230,8,993.0,True
5231,200,-200.0,False
5232,200,-200.0,False
5233,4,997.0,True
5234,200,-200.0,False
5235,6,995.0,True
5236,200,-200.0,False
5237,200,-200.0,False
5238,10,991.0,True
5239,200,-200.0,False
5240,200,-200.0,False
5241,2,999.0,True
5242,4,997.0,True
5243,200,-200.0,False
5244,200,-200.0,False
5245,200,-200.0,False
5246,12,989.0,True
5247,200,-200.0,False
5248,200,-200.0,False
5249,200,-200.0,False
5250,200,-200.0,False
5251,82,919.0,True
5252,200,-200.0,False
5253,8,993.0,True
5254,200,-200.0,False
5255,200,-200.0,False
5256,200,-200.0,False
5257,6,995.0,True
5258,200,-200.0,False
5259,200,-200.0,False
5260,8,993.0,True
5261,4,997.0,True
5262,2,999.0,True
5263,2,999.0,True
5264,8,993.0,True
5265,200,-200.0,False
5266,200,-200.0,False
5267,200,-200.0,False
5268,200,-200.0,False
5269,8,993.0,True
5270,200,-200.0,False
5271,18,983.0,True
5272,22,979.0,True
5273,8,993.0,True
5274,8,993.0,True
5275,200,-200.0,False
5276,12,989.0,True
5277,200,-200.0,False
5278,6,995.0,True
5279,2,999.0,True
5280,200,-200.0,False
5281,200,-200.0,False
5282,6,995.0,True
5283,14,987.0,True
5284,38,963.0,True
5285,200,-200.0,False
5286,200,-200.0,False
5287,200,-200.0,False
5288,200,-200.0,False
5289,8,993.0,True
5290,200,-200.0,False
5291,200,-200.0,False
5292,200,-200.0,False
5293,12,989.0,True
5294,200,-200.0,False
5295,200,-200.0,False
5296,6,995.0,True
5297,200,-200.0,False
5298,200,-200.0,False
5299,200,-200.0,False
5300,200,-200.0,False
5301,4,997.0,True
5302,200,-200.0,False
5303,200,-200.0,False
5304,22,979.0,True
5305,8,993.0,True
5306,24,977.0,True
5307,200,-200.0,False
5308,200,-200.0,False
5309,14,987.0,True
5310,200,-200.0,False
5311,6,995.0,True
5312,200,-200.0,False
5313,126,875.0,True
5314,200,-200.0,False
5315,200,-200.0,False
5316,8,993.0,True
5317,200,-200.0,False
5318,200,-200.0,False
5319,24,977.0,True
5320,200,-200.0,False
5321,4,997.0,True
5322,6,995.0,True
5323,4,997.0,True
5324,200,-200.0,False
5325,200,-200.0,False
5326,200,-200.0,False
5327,200,-200.0,False
5328,200,-200.0,False
5329,200,-200.0,False
5330,200,-200.0,False
5331,200,-200.0,False
5332,200,-200.0,False
5333,200,-200.0,False
5334,200,-200.0,False
5335,200,-200.0,False
5336,200,-200.0,False
5337,200,-200.0,False
5338,8,993.0,True
5339,200,-200.0,False
5340,8,993.0,True
5341,26,975.0,True
5342,200,-200.0,False
5343,12,989.0,True
5344,200,-200.0,False
5345,200,-200.0,False
5346,200,-200.0,False
5347,200,-200.0,False
5348,8,993.0,True
5349,8,993.0,True
5350,200,-200.0,False
5351,200,-200.0,False
5352,200,-200.0,False
5353,6,995.0,True
5354,200,-200.0,False
5355,200,-200.0,False
5356,10,991.0,True
5357,200,-200.0,False
5358,6,995.0,True
5359,10,991.0,True
5360,200,-200.0,False
5361,200,-200.0,False
5362,200,-200.0,False
5363,8,993.0,True
5364,6,995.0,True
5365,200,-200.0,False
5366,200,-200.0,False
5367,200,-200.0,False
5368,200,-200.0,False
5369,200,-200.0,False
5370,200,-200.0,False
5371,12,989.0,True
5372,200,-200.0,False
5373,200,-200.0,False
5374,200,-200.0,False
5375,200,-200.0,False
5376,200,-200.0,False
5377,200,-200.0,False
5378,200,-200.0,False
5379,200,-200.0,False
5380,200,-200.0,False
5381,200,-200.0,False
5382,200,-200.0,False
5383,4,997.0,True
5384,6,995.0,True
5385,200,-200.0,False
5386,200,-200.0,False
5387,200,-200.0,False
5388,200,-200.0,False
5389,12,989.0,True
5390,200,-200.0,False
5391,6,995.0,True
5392,4,997.0,True
5393,6,995.0,True
5394,10,991.0,True
5395,200,-200.0,False
5396,200,-200.0,False
5397,34,967.0,True
5398,200,-200.0,False
5399,200,-200.0,False
5400,200,-200.0,False
5401,200,-200.0,False
5402,14,987.0,True
5403,84,917.0,True
5404,200,-200.0,False
5405,8,993.0,True
5406,200,-200.0,False
5407,200,-200.0,False
5408,200,-200.0,False
5409,2,999.0,True
5410,200,-200.0,False
5411,200,-200.0,False
5412,200,-200.0,False
5413,200,-200.0,False
5414,8,993.0,True
5415,200,-200.0,False
5416,200,-200.0,False
5417,200,-200.0,False
5418,200,-200.0,False
5419,200,-200.0,False
5420,200,-200.0,False
5421,6,995.0,True
5422,200,-200.0,False
5423,6,995.0,True
5424,200,-200.0,False
5425,200,-200.0,False
5426,200,-200.0,False
5427,200,-200.0,False
5428,200,-200.0,False
5429,8,993.0,True
5430,200,-200.0,False
5431,200,-200.0,False
5432,200,-200.0,False
5433,200,-200.0,False
5434,6,995.0,True
5435,200,-200.0,False
5436,200,-200.0,False
5437,200,-200.0,False
5438,200,-200.0,False
5439,200,-200.0,False
5440,200,-200.0,False
5441,200,-200.0,False
5442,200,-200.0,False
5443,2,999.0,True
5444,200,-200.0,False
5445,8,993.0,True
5446,26,975.0,True
5447,200,-200.0,False
5448,4,997.0,True
5449,8,993.0,True
5450,4,997.0,True
5451,200,-200.0,False
5452,200,-200.0,False
5453,8,993.0,True
5454,200,-200.0,False
5455,24,977.0,True
5456,14,987.0,True
5457,36,965.0,True
5458,200,-200.0,False
5459,200,-200.0,False
5460,200,-200.0,False
5461,2,999.0,True
5462,12,989.0,True
5463,200,-200.0,False
5464,200,-200.0,False
5465,200,-200.0,False
5466,10,991.0,True
5467,200,-200.0,False
5468,200,-200.0,False
5469,200,-200.0,False
5470,4,997.0,True
5471,200,-200.0,False
5472,200,-200.0,False
5473,200,-200.0,False
5474,200,-200.0,False
5475,200,-200.0,False
5476,8,993.0,True
5477,200,-200.0,False
5478,14,987.0,True
5479,200,-200.0,False
5480,6,995.0,True
5481,200,-200.0,False
5482,200,-200.0,False
5483,2,999.0,True
5484,8,993.0,True
5485,200,-200.0,False
5486,200,-200.0,False
5487,10,991.0,True
5488,200,-200.0,False
5489,200,-200.0,False
5490,200,-200.0,False
5491,200,-200.0,False
5492,200,-200.0,False
5493,200,-200.0,False
5494,8,993.0,True
5495,8,993.0,True
5496,200,-200.0,False
5497,8,993.0,True
5498,200,-200.0,False
5499,8,993.0,True
5500,200,-200.0,False
5501,200,-200.0,False
5502,2,999.0,True
5503,200,-200.0,False
5504,200,-200.0,False
5505,16,985.0,True
5506,200,-200.0,False
5507,200,-200.0,False
5508,200,-200.0,False
5509,200,-200.0,False
5510,200,-200.0,False
5511,200,-200.0,False
5512,2,999.0,True
5513,200,-200.0,False
5514,200,-200.0,False
5515,6,995.0,True
5516,200,-200.0,False
5517,200,-200.0,False
5518,200,-200.0,False
5519,200,-200.0,False
5520,200,-200.0,False
5521,12,989.0,True
5522,8,993.0,True
5523,4,997.0,True
5524,200,-200.0,False
5525,12,989.0,True
5526,200,-200.0,False
5527,10,991.0,True
5528,200,-200.0,False
5529,200,-200.0,False
5530,8,993.0,True
5531,200,-200.0,False
5532,16,985.0,True
5533,12,989.0,True
5534,200,-200.0,False
5535,200,-200.0,False
5536,134,867.0,True
5537,10,991.0,True
5538,200,-200.0,False
5539,200,-200.0,False
5540,4,997.0,True
5541,8,993.0,True
5542,200,-200.0,False
5543,200,-200.0,False
5544,200,-200.0,False
5545,200,-200.0,False
5546,200,-200.0,False
5547,18,983.0,True
5548,12,989.0,True
5549,200,-200.0,False
5550,200,-200.0,False
5551,200,-200.0,False
5552,200,-200.0,False
5553,6,995.0,True
5554,4,997.0,True
5555,200,-200.0,False
5556,200,-200.0,False
5557,2,999.0,True
5558,200,-200.0,False
5559,200,-200.0,False
5560,200,-200.0,False
5561,200,-200.0,False
5562,200,-200.0,False
5563,200,-200.0,False
5564,14,987.0,True
5565,8,993.0,True
5566,200,-200.0,False
5567,6,995.0,True
5568,8,993.0,True
5569,200,-200.0,False
5570,10,991.0,True
5571,2,999.0,True
5572,200,-200.0,False
5573,12,989.0,True
5574,4,997.0,True
5575,2,999.0,True
5576,14,987.0,True
5577,14,987.0,True
5578,200,-200.0,False
5579,10,991.0,True
5580,10,991.0,True
5581,200,-200.0,False
5582,200,-200.0,False
5583,6,995.0,True
5584,8,993.0,True
5585,200,-200.0,False
5586,200,-200.0,False
5587,8,993.0,True
5588,200,-200.0,False
5589,200,-200.0,False
5590,200,-200.0,False
5591,6,995.0,True
5592,200,-200.0,False
5593,8,993.0,True
5594,6,995.0,True
5595,200,-200.0,False
5596,8,993.0,True
5597,10,991.0,True
5598,200,-200.0,False
5599,200,-200.0,False
5600,200,-200.0,False
5601,200,-200.0,False
5602,200,-200.0,False
5603,6,995.0,True
5604,10,991.0,True
5605,12,989.0,True
5606,200,-200.0,False
5607,200,-200.0,False
5608,200,-200.0,False
5609,200,-200.0,False
5610,6,995.0,True
5611,200,-200.0,False
5612,200,-200.0,False
5613,8,993.0,True
5614,200,-200.0,False
5615,200,-200.0,False
5616,200,-200.0,False
5617,200,-200.0,False
5618,200,-200.0,False
5619,200,-200.0,False
5620,200,-200.0,False
5621,200,-200.0,False
5622,200,-200.0,False
5623,200,-200.0,False
5624,200,-200.0,False
5625,200,-200.0,False
5626,22,979.0,True
5627,200,-200.0,False
5628,200,-200.0,False
5629,200,-200.0,False
5630,74,927.0,True
5631,200,-200.0,False
5632,200,-200.0,False
5633,200,-200.0,False
5634,200,-200.0,False
5635,200,-200.0,False
5636,200,-200.0,False
5637,200,-200.0,False
5638,14,987.0,True
5639,8,993.0,True
5640,10,991.0,True
5641,200,-200.0,False
5642,12,989.0,True
5643,200,-200.0,False
5644,200,-200.0,False
5645,200,-200.0,False
5646,200,-200.0,False
5647,200,-200.0,False
5648,18,983.0,True
5649,200,-200.0,False
5650,200,-200.0,False
5651,200,-200.0,False
5652,200,-200.0,False
5653,200,-200.0,False
5654,6,995.0,True
5655,6,995.0,True
5656,8,993.0,True
5657,200,-200.0,False
5658,200,-200.0,False
5659,200,-200.0,False
5660,200,-200.0,False
5661,200,-200.0,False
5662,200,-200.0,False
5663,8,993.0,True
5664,200,-200.0,False
5665,200,-200.0,False
5666,26,975.0,True
5667,200,-200.0,False
5668,200,-200.0,False
5669,10,991.0,True
5670,10,991.0,True
5671,4,997.0,True
5672,200,-200.0,False
5673,8,993.0,True
5674,200,-200.0,False
5675,200,-200.0,False
5676,200,-200.0,False
5677,10,991.0,True
5678,200,-200.0,False
5679,12,989.0,True
5680,200,-200.0,False
5681,10,991.0,True
5682,8,993.0,True
5683,200,-200.0,False
5684,200,-200.0,False
5685,6,995.0,True
5686,84,917.0,True
5687,200,-200.0,False
5688,68,933.0,True
5689,4,997.0,True
5690,8,993.0,True
5691,200,-200.0,False
5692,200,-200.0,False
5693,200,-200.0,False
5694,200,-200.0,False
5695,200,-200.0,False
5696,200,-200.0,False
5697,200,-200.0,False
5698,174,827.0,True
5699,6,995.0,True
5700,200,-200.0,False
5701,200,-200.0,False
5702,78,923.0,True
5703,200,-200.0,False
5704,200,-200.0,False
5705,200,-200.0,False
5706,200,-200.0,False
5707,200,-200.0,False
5708,200,-200.0,False
5709,200,-200.0,False
5710,200,-200.0,False
5711,18,983.0,True
5712,200,-200.0,False
5713,10,991.0,True
5714,10,991.0,True
5715,200,-200.0,False
5716,200,-200.0,False
5717,10,991.0,True
5718,200,-200.0,False
5719,4,997.0,True
5720,200,-200.0,False
5721,6,995.0,True
5722,28,973.0,True
5723,24,977.0,True
5724,8,993.0,True
5725,200,-200.0,False
5726,14,987.0,True
5727,6,995.0,True
5728,8,993.0,True
5729,200,-200.0,False
5730,200,-200.0,False
5731,8,993.0,True
5732,2,999.0,True
5733,200,-200.0,False
5734,40,961.0,True
5735,8,993.0,True
5736,2,999.0,True
5737,200,-200.0,False
5738,12,989.0,True
5739,200,-200.0,False
5740,200,-200.0,False
5741,200,-200.0,False
5742,200,-200.0,False
5743,14,987.0,True
5744,8,993.0,True
5745,200,-200.0,False
5746,8,993.0,True
5747,6,995.0,True
5748,200,-200.0,False
5749,200,-200.0,False
5750,200,-200.0,False
5751,200,-200.0,False
5752,200,-200.0,False
5753,200,-200.0,False
5754,14,987.0,True
5755,200,-200.0,False
5756,200,-200.0,False
5757,10,991.0,True
5758,4,997.0,True
5759,200,-200.0,False
5760,4,997.0,True
5761,200,-200.0,False
5762,200,-200.0,False
5763,16,985.0,True
5764,200,-200.0,False
5765,6,995.0,True
5766,200,-200.0,False
5767,200,-200.0,False
5768,200,-200.0,False
5769,200,-200.0,False
5770,8,993.0,True
5771,4,997.0,True
5772,8,993.0,True
5773,200,-200.0,False
5774,200,-200.0,False
5775,10,991.0,True
5776,200,-200.0,False
5777,8,993.0,True
5778,200,-200.0,False
5779,10,991.0,True
5780,200,-200.0,False
5781,200,-200.0,False
5782,200,-200.0,False
5783,200,-200.0,False
5784,20,981.0,True
5785,8,993.0,True
5786,30,971.0,True
5787,200,-200.0,False
5788,200,-200.0,False
5789,16,985.0,True
5790,200,-200.0,False
5791,200,-200.0,False
5792,2,999.0,True
5793,200,-200.0,False
5794,200,-200.0,False
5795,200,-200.0,False
5796,8,993.0,True
5797,200,-200.0,False
5798,14,987.0,True
5799,200,-200.0,False
5800,8,993.0,True
5801,200,-200.0,False
5802,200,-200.0,False
5803,10,991.0,True
5804,18,983.0,True
5805,200,-200.0,False
5806,20,981.0,True
5807,10,991.0,True
5808,200,-200.0,False
5809,8,993.0,True
5810,200,-200.0,False
5811,6,995.0,True
5812,200,-200.0,False
5813,10,991.0,True
5814,200,-200.0,False
5815,10,991.0,True
5816,200,-200.0,False
5817,200,-200.0,False
5818,200,-200.0,False
5819,6,995.0,True
5820,200,-200.0,False
5821,200,-200.0,False
5822,8,993.0,True
5823,200,-200.0,False
5824,200,-200.0,False
5825,200,-200.0,False
5826,10,991.0,True
5827,200,-200.0,False
5828,8,993.0,True
5829,200,-200.0,False
5830,200,-200.0,False
5831,200,-200.0,False
5832,200,-200.0,False
5833,200,-200.0,False
5834,8,993.0,True
5835,200,-200.0,False
5836,200,-200.0,False
5837,200,-200.0,False
5838,26,975.0,True
5839,200,-200.0,False
5840,8,993.0,True
5841,200,-200.0,False
5842,200,-200.0,False
5843,6,995.0,True
5844,200,-200.0,False
5845,200,-200.0,False
5846,200,-200.0,False
5847,200,-200.0,False
5848,200,-200.0,False
5849,8,993.0,True
5850,200,-200.0,False
5851,200,-200.0,False
5852,200,-200.0,False
5853,8,993.0,True
5854,14,987.0,True
5855,200,-200.0,False
5856,200,-200.0,False
5857,200,-200.0,False
5858,200,-200.0,False
5859,10,991.0,True
5860,200,-200.0,False
5861,200,-200.0,False
5862,200,-200.0,False
5863,200,-200.0,False
5864,4,997.0,True
5865,4,997.0,True
5866,200,-200.0,False
5867,200,-200.0,False
5868,200,-200.0,False
5869,6,995.0,True
5870,200,-200.0,False
5871,18,983.0,True
5872,200,-200.0,False
5873,200,-200.0,False
5874,10,991.0,True
5875,8,993.0,True
5876,200,-200.0,False
5877,200,-200.0,False
5878,6,995.0,True
5879,6,995.0,True
5880,200,-200.0,False
5881,200,-200.0,False
5882,200,-200.0,False
5883,200,-200.0,False
5884,200,-200.0,False
5885,16,985.0,True
5886,8,993.0,True
5887,200,-200.0,False
5888,8,993.0,True
5889,6,995.0,True
5890,200,-200.0,False
5891,6,995.0,True
5892,200,-200.0,False
5893,8,993.0,True
5894,200,-200.0,False
5895,200,-200.0,False
5896,200,-200.0,False
5897,64,937.0,True
5898,22,979.0,True
5899,200,-200.0,False
5900,6,995.0,True
5901,200,-200.0,False
5902,200,-200.0,False
5903,200,-200.0,False
5904,8,993.0,True
5905,2,999.0,True
5906,200,-200.0,False
5907,10,991.0,True
5908,10,991.0,True
5909,10,991.0,True
5910,2,999.0,True
5911,200,-200.0,False
5912,22,979.0,True
5913,14,987.0,True
5914,200,-200.0,False
5915,200,-200.0,False
5916,200,-200.0,False
5917,200,-200.0,False
5918,200,-200.0,False
5919,6,995.0,True
5920,200,-200.0,False
5921,200,-200.0,False
5922,200,-200.0,False
5923,200,-200.0,False
5924,200,-200.0,False
5925,200,-200.0,False
5926,16,985.0,True
5927,200,-200.0,False
5928,200,-200.0,False
5929,200,-200.0,False
5930,200,-200.0,False
5931,10,991.0,True
5932,6,995.0,True
5933,10,991.0,True
5934,200,-200.0,False
5935,200,-200.0,False
5936,4,997.0,True
